date,Kabupaten,ERA5_LST_Mean,ERA5_LST_Max,ERA5_LST_Percentile95,ERA5_Cloud_Cover_Percentage,ERA5_Max_Lon,ERA5_Max_Lat
2019-08-10,karawang,29.043131602552336,29.64118347167971,29.4494517008464,0.0,106.92197669232604,-6.912536111299717
2019-08-11,karawang,29.117464965310567,29.609775797526083,29.550856526692712,0.0,106.92197669232604,-6.912536111299717
2019-08-12,karawang,29.23359260493796,29.76370264689132,29.692332204182943,0.0,106.92197669232604,-6.912536111299717
2019-08-13,karawang,29.178161981697187,29.680576578776083,29.603916422526083,0.0,106.92197669232604,-6.912536111299717
2019-08-14,karawang,29.444679983471648,30.04585227966311,29.764032618204794,0.0,106.92197669232604,-6.912536111299717
2019-08-15,karawang,29.56204739997153,30.27663764953616,29.88080431620284,0.0,106.92197669232604,-6.912536111299717
2019-08-16,karawang,30.04888188875361,30.86053873697921,30.47910970052084,0.0,106.92197669232604,-6.912536111299717
2019-08-17,karawang,29.23014915159715,29.859914398193386,29.859914398193386,0.0,106.92197669232604,-6.912536111299717
2019-08-18,karawang,28.623540035625727,29.29828669230148,29.04071833292648,0.0,106.92197669232604,-6.912536111299717
2019-08-19,karawang,29.2215223223716,29.98194338480636,29.61093101501467,0.0,106.92197669232604,-6.912536111299717
2019-08-20,karawang,29.34170550606684,29.973147328694665,29.814944203694665,0.0,106.92197669232604,-6.912536111299717
2019-08-21,karawang,29.3254253128124,29.814205423990927,29.768795267740927,0.0,106.92197669232604,-6.912536111299717
2019-08-22,karawang,29.886125629028392,30.48193702697756,30.39632504781088,0.0,106.92197669232604,-6.912536111299717
2019-08-23,karawang,29.722178342313526,30.333796437581384,30.333796437581384,0.0,106.92197669232604,-6.912536111299717
2019-08-24,karawang,29.524837729275887,30.17472165425619,29.97013181050619,0.0,106.92197669232604,-6.912536111299717
2019-08-25,karawang,30.45478070417684,31.17058970133468,30.82293345133468,0.0,106.92197669232604,-6.912536111299717
2019-08-26,karawang,30.1711993988334,30.90742835998537,30.59199867248537,0.0,106.92197669232604,-6.912536111299717
2019-08-27,karawang,29.40469936977516,30.10945917765304,30.10945917765304,0.0,106.92197669232604,-6.912536111299717
2019-08-28,karawang,28.341795956986484,28.792006429036466,28.792006429036466,0.0,106.92197669232604,-6.912536111299717
2019-08-29,karawang,28.57910925556425,29.05141728719076,29.05141728719076,0.0,106.92197669232604,-6.912536111299717
2019-08-30,karawang,28.95326598261374,29.58427454630538,29.58427454630538,0.0,106.92197669232604,-6.912536111299717
2019-08-31,karawang,28.74163566091074,29.39866727193197,29.39866727193197,0.0,106.92197669232604,-6.912536111299717
2019-09-01,karawang,29.286586413302228,29.89151789347335,29.779050445556663,0.0,106.92197669232604,-6.912536111299717
2019-09-02,karawang,30.096866981327214,30.69060287475588,30.57243881225588,0.0,106.92197669232604,-6.912536111299717
2019-09-03,karawang,30.17521324408425,30.915476099650107,30.58670005798342,0.0,106.92197669232604,-6.912536111299717
2019-09-04,karawang,30.25076775915484,30.95693422953292,30.77171287536624,0.0,106.92197669232604,-6.912536111299717
2019-09-05,karawang,29.756573280380987,30.46835861206057,30.19980392456057,0.0,106.92197669232604,-6.912536111299717
