date,Kabupaten,SoilMoisture_Daily_Mean
2016-02-37,Garut,32.22746428278567
2016-02-37,Indramayu,35.680733337402344
2016-02-37,Karawang,31.807563862047694
2016-02-37,Kota Bandung,34.5473747253418
2016-02-37,Kota Bogor,39.7963752746582
2016-02-37,Kota Cirebon,40.573875427246094
2016-02-37,Kota Sukabumi,37.40662384033203
2016-02-37,Kuningan,39.97893866636509
2016-02-37,Majalengka,35.961789960818436
2016-02-37,Purwakarta,35.74368631581404
2016-02-37,Subang,32.847597585764674
2016-02-37,Sukabumi,35.47788502505993
2016-02-37,Sumedang,36.65747508745433
2016-02-37,Kota Bekasi,34.49779526730801
2016-02-37,Kota Depok,35.31275725364685
2016-02-38,Bandung,35.704189221751335
2016-02-38,Kota Cimahi,34.7557487487793
2016-02-38,Kota Tasikmalaya,30.17188095402073
2016-02-38,Tasikmalaya,29.085781213077723
2016-02-38,Ciamis,34.63582639415362
2016-02-38,Kota Banjar,39.25608212014903
2016-02-38,Bekasi,32.25818607046736
2016-02-38,Bogor,38.06677587915261
2016-02-38,Cianjur,32.21182093938192
2016-02-38,Cirebon,40.40514441764001
2016-02-38,Garut,32.389004718776356
2016-02-38,Indramayu,36.68614594071
2016-02-38,Karawang,31.438972981770835
2016-02-38,Kota Bandung,34.7557487487793
2016-02-38,Kota Bogor,41.369998931884766
2016-02-38,Kota Cirebon,41.71725082397461
2016-02-38,Kota Sukabumi,38.95487594604492
2016-02-38,Kuningan,41.01920279600377
2016-02-38,Majalengka,37.89613994033882
2016-02-38,Purwakarta,37.05984148078659
2016-02-38,Subang,33.31645665650487
2016-02-38,Sukabumi,35.95241566458999
2016-02-38,Sumedang,38.77984701461645
2016-02-38,Kota Bekasi,33.97689234956781
2016-02-38,Kota Depok,34.881581544876106
2016-02-39,Bandung,35.38801442786664
2016-02-39,Kota Cimahi,35.206626892089844
2016-02-39,Kota Tasikmalaya,28.346067866763555
2016-02-39,Tasikmalaya,27.90256902579037
2016-02-39,Ciamis,33.30583310266684
2016-02-39,Kota Banjar,37.11422215337338
2016-02-39,Bekasi,34.34550262469468
2016-02-39,Bogor,38.79808145671271
2016-02-39,Cianjur,32.305569219589245
2016-02-39,Cirebon,39.92772616647651
2016-02-39,Garut,31.729323242586858
2016-02-39,Indramayu,38.42062238340025
2016-02-39,Karawang,33.83908047927053
2016-02-39,Kota Bandung,35.206626892089844
2016-02-39,Kota Bogor,41.07324981689453
2016-02-39,Kota Cirebon,40.4743766784668
2016-02-39,Kota Sukabumi,38.763999938964844
2016-02-39,Kuningan,39.35644045137705
2016-02-39,Majalengka,37.9838588868556
2016-02-39,Purwakarta,37.51823592407415
2016-02-39,Subang,33.53977271787942
2016-02-39,Sukabumi,35.76373890298944
2016-02-39,Sumedang,38.825308503902484
2016-02-39,Kota Bekasi,35.84247329387259
2016-02-39,Kota Depok,37.02127081155777
2016-02-40,Bandung,35.406350706542035
2016-02-40,Kota Cimahi,36.082000732421875
2016-02-40,Kota Tasikmalaya,27.67891404435441
2016-02-40,Tasikmalaya,27.344920790011198
2016-02-40,Ciamis,32.527748380069845
2016-02-40,Kota Banjar,36.14893390821374
2016-02-40,Bekasi,33.459254335728204
2016-02-40,Bogor,37.82882659250022
2016-02-40,Cianjur,31.741593230565393
2016-02-40,Cirebon,38.75590884016685
2016-02-40,Garut,31.591624743545847
2016-02-40,Indramayu,39.00584413316515
2016-02-40,Karawang,33.62497962483188
2016-02-40,Kota Bandung,36.082000732421875
2016-02-40,Kota Bogor,40.19474792480469
2016-02-40,Kota Cirebon,39.08587646484375
2016-02-40,Kota Sukabumi,38.39837646484375
2016-02-40,Kuningan,38.106333792060994
2016-02-40,Majalengka,37.28174402895529
2016-02-40,Purwakarta,37.48629019061109
2016-02-40,Subang,34.5084710602879
2016-02-40,Sukabumi,35.32120752149632
2016-02-40,Sumedang,38.529835511723924
2016-02-40,Kota Bekasi,35.31335157029172
2016-02-40,Kota Depok,36.9118795990944
2016-02-41,Bandung,38.613269186615376
2016-02-41,Kota Cimahi,37.6463737487793
2016-02-41,Kota Tasikmalaya,29.754987123850228
2016-02-41,Tasikmalaya,29.39701479708822
2016-02-41,Ciamis,33.935209417064286
2016-02-41,Kota Banjar,37.27845084148905
2016-02-41,Bekasi,35.33283073553365
2016-02-41,Bogor,39.05067090093186
2016-02-41,Cianjur,34.97415136337281
2016-02-41,Cirebon,39.20378075023689
2016-02-41,Garut,34.46405833004085
2016-02-41,Indramayu,39.391770940709996
2016-02-41,Karawang,35.50300045682673
2016-02-41,Kota Bandung,37.6463737487793
2016-02-41,Kota Bogor,41.708499908447266
2016-02-41,Kota Cirebon,39.6817512512207
2016-02-41,Kota Sukabumi,40.4734992980957
2016-02-41,Kuningan,39.56052150393365
2016-02-41,Majalengka,38.178795014796236
2016-02-41,Purwakarta,38.9415506416061
2016-02-41,Subang,36.319722028986426
2016-02-41,Sukabumi,37.110923204799334
2016-02-41,Sumedang,39.50747391805484
2016-02-41,Kota Bekasi,36.953943861291755
2016-02-41,Kota Depok,37.36379778385163
2016-02-42,Bandung,38.0695697333696
2016-02-42,Kota Cimahi,36.167625427246094
2016-02-42,Kota Tasikmalaya,32.13406714877567
2016-02-42,Tasikmalaya,32.44060816407629
2016-02-42,Ciamis,36.471169927942825
2016-02-42,Kota Banjar,39.188505255657695
2016-02-42,Bekasi,34.710869914907924
2016-02-42,Bogor,38.40551880991422
2016-02-42,Cianjur,34.81342715581258
2016-02-42,Cirebon,38.83381767398847
2016-02-42,Garut,35.40288825747491
2016-02-42,Indramayu,37.42455182675962
2016-02-42,Karawang,34.78654639595433
2016-02-42,Kota Bandung,36.167625427246094
2016-02-42,Kota Bogor,40.60387420654297
2016-02-42,Kota Cirebon,40.019500732421875
2016-02-42,Kota Sukabumi,39.82875061035156
2016-02-42,Kuningan,40.15088328221195
2016-02-42,Majalengka,37.4426438370093
2016-02-42,Purwakarta,38.134400902148734
2016-02-42,Subang,35.215493161716715
2016-02-42,Sukabumi,36.89326520850254
2016-02-42,Sumedang,38.42746042240562
2016-02-42,Kota Bekasi,36.120023199852476
2016-02-42,Kota Depok,37.02086079120636
2016-02-43,Bandung,37.70484387107358
2016-02-43,Kota Cimahi,35.936500549316406
2016-02-43,Kota Tasikmalaya,32.84800611959921
2016-02-43,Tasikmalaya,32.71318150814025
2016-02-43,Ciamis,36.49299577858016
2016-02-43,Kota Banjar,39.340851327647336
2016-02-43,Bekasi,37.07496008198325
2016-02-43,Bogor,39.572160537981475
2016-02-43,Cianjur,34.35335449536642
2016-02-43,Cirebon,38.603317399229546
2016-02-43,Garut,35.37879524938153
2016-02-43,Indramayu,36.97920591566297
2016-02-43,Karawang,36.231756022938505
2016-02-43,Kota Bandung,35.936500549316406
2016-02-43,Kota Bogor,41.23575210571289
2016-02-43,Kota Cirebon,40.25825119018555
2016-02-43,Kota Sukabumi,40.32062530517578
2016-02-43,Kuningan,40.180058124951294
2016-02-43,Majalengka,37.304708382473926
2016-02-43,Purwakarta,38.406806343480156
2016-02-43,Subang,35.36038964245015
2016-02-43,Sukabumi,38.11542857830796
2016-02-43,Sumedang,38.503030255121075
2016-02-43,Kota Bekasi,38.20020464633373
2016-02-43,Kota Depok,38.77009081840516
2016-02-44,Bandung,37.17906250527682
2016-02-44,Kota Cimahi,36.46787643432617
2016-02-44,Kota Tasikmalaya,32.420772810240045
2016-02-44,Tasikmalaya,32.727213887907524
2016-02-44,Ciamis,36.01949606555247
2016-02-44,Kota Banjar,38.564563585364304
2016-02-44,Bekasi,36.139490205321096
2016-02-44,Bogor,39.04147300758707
2016-02-44,Cianjur,33.89744021415712
2016-02-44,Cirebon,37.6286629906582
2016-02-44,Garut,34.75162408760096
2016-02-44,Indramayu,36.40636656019422
2016-02-44,Karawang,35.198994971158214
2016-02-44,Kota Bandung,36.46787643432617
2016-02-44,Kota Bogor,40.96012496948242
2016-02-44,Kota Cirebon,39.0567512512207
2016-02-44,Kota Sukabumi,40.15812683105469
2016-02-44,Kuningan,39.10045621876705
2016-02-44,Majalengka,36.60899442835238
2016-02-44,Purwakarta,38.19304355822111
2016-02-44,Subang,34.769601799558586
2016-02-44,Sukabumi,37.28886576046587
2016-02-44,Sumedang,38.32927259911921
2016-02-44,Kota Bekasi,37.32559358312729
2016-02-44,Kota Depok,38.146820843219764
2016-02-45,Bandung,35.39731382247236
2016-02-45,Kota Cimahi,34.81912612915039
2016-02-45,Kota Tasikmalaya,29.861095248041924
2016-02-45,Tasikmalaya,30.493732547646612
2016-02-45,Ciamis,34.571346934357585
2016-02-45,Kota Banjar,36.96033759739088
2016-02-45,Bekasi,36.04920366685168
2016-02-45,Bogor,37.89674913654654
2016-02-45,Cianjur,32.52064217090607
2016-02-45,Cirebon,37.946451747378106
2016-02-45,Garut,32.46937219501192
2016-02-45,Indramayu,37.473193647596574
2016-02-45,Karawang,36.27943658661424
2016-02-45,Kota Bandung,34.81912612915039
2016-02-45,Kota Bogor,39.748374938964844
2016-02-45,Kota Cirebon,39.70762634277344
2016-02-45,Kota Sukabumi,38.12574768066406
2016-02-45,Kuningan,38.981012320577946
2016-02-45,Majalengka,37.289222289628505
2016-02-45,Purwakarta,38.64124247311807
2016-02-45,Subang,36.55361760308418
2016-02-45,Sukabumi,35.84974253723287
2016-02-45,Sumedang,38.291989137212205
2016-02-45,Kota Bekasi,37.20705543680394
2016-02-45,Kota Depok,38.225290060043335
2016-02-46,Bandung,35.79996555889031
2016-02-46,Kota Cimahi,35.39899826049805
2016-02-46,Kota Tasikmalaya,30.933828998256374
2016-02-46,Tasikmalaya,30.452317583716866
2016-02-46,Ciamis,34.90710376047948
2016-02-46,Kota Banjar,38.35968067335046
2016-02-46,Bekasi,35.158851019770125
2016-02-46,Bogor,38.499641965063496
2016-02-46,Cianjur,31.918940841356918
2016-02-46,Cirebon,39.102218136929054
2016-02-46,Garut,32.784272479906996
2016-02-46,Indramayu,39.67797648111979
2016-02-46,Karawang,35.4609362886663
2016-02-46,Kota Bandung,35.39899826049805
2016-02-46,Kota Bogor,40.756752014160156
2016-02-46,Kota Cirebon,40.80912399291992
2016-02-46,Kota Sukabumi,37.403499603271484
2016-02-46,Kuningan,40.506299958264734
2016-02-46,Majalengka,39.00017977830006
2016-02-46,Purwakarta,39.11318485508024
2016-02-46,Subang,37.88296473043729
2016-02-46,Sukabumi,35.02356408787292
2016-02-46,Sumedang,39.31860581620351
2016-02-46,Kota Bekasi,36.90084546677609
2016-02-46,Kota Depok,39.11295211315155
2016-02-47,Bandung,36.04337340473098
2016-02-47,Kota Cimahi,34.93662643432617
2016-02-47,Kota Tasikmalaya,32.04681551134264
2016-02-47,Tasikmalaya,31.15268822033822
2016-02-47,Ciamis,35.95804847583436
2016-02-47,Kota Banjar,38.949560248333476
2016-02-47,Bekasi,34.612809416773224
2016-02-47,Bogor,37.995195309882455
2016-02-47,Cianjur,33.15318633079529
2016-02-47,Cirebon,37.734721797527655
2016-02-47,Garut,33.87819002706846
2016-02-47,Indramayu,39.226596131501374
2016-02-47,Karawang,35.25472066109641
2016-02-47,Kota Bandung,34.93662643432617
2016-02-47,Kota Bogor,39.996124267578125
2016-02-47,Kota Cirebon,38.902626037597656
2016-02-47,Kota Sukabumi,38.05324935913086
2016-02-47,Kuningan,39.20119073920119
2016-02-47,Majalengka,37.625059555464254
2016-02-47,Purwakarta,38.18840452022965
2016-02-47,Subang,36.70449215287171
2016-02-47,Sukabumi,36.13941184044625
2016-02-47,Sumedang,38.15289408806891
2016-02-47,Kota Bekasi,36.327485835298575
2016-02-47,Kota Depok,37.887726485729225
2016-02-48,Bandung,37.10305779170349
2016-02-48,Kota Cimahi,35.66175079345703
2016-02-48,Kota Tasikmalaya,32.917413711547844
2016-02-48,Tasikmalaya,31.447888377730546
2016-02-48,Ciamis,35.66228587725009
2016-02-48,Kota Banjar,39.454786881156586
2016-02-48,Bekasi,34.2510163698265
2016-02-48,Bogor,37.47719321457817
2016-02-48,Cianjur,35.27204391797384
2016-02-48,Cirebon,37.093770263218644
2016-02-48,Garut,34.95398125601698
2016-02-48,Indramayu,37.40662403247974
2016-02-48,Karawang,34.86713630274723
2016-02-48,Kota Bandung,35.66175079345703
2016-02-48,Kota Bogor,39.65174865722656
2016-02-48,Kota Cirebon,38.271751403808594
2016-02-48,Kota Sukabumi,40.37300109863281
2016-02-48,Kuningan,39.8928639419061
2016-02-48,Majalengka,37.28632978259715
2016-02-48,Purwakarta,38.03025867473968
2016-02-48,Subang,35.622169338243076
2016-02-48,Sukabumi,38.17892735128351
2016-02-48,Sumedang,38.01997789298409
2016-02-48,Kota Bekasi,35.87343816554292
2016-02-48,Kota Depok,37.03817862272263
2016-02-49,Bandung,35.771398062435736
2016-02-49,Kota Cimahi,35.09674835205078
2016-02-49,Kota Tasikmalaya,30.114070222184463
2016-02-49,Tasikmalaya,29.558329184188572
2016-02-49,Ciamis,33.921032413683434
2016-02-49,Kota Banjar,37.253292747165844
2016-02-49,Bekasi,33.5886160441154
2016-02-49,Bogor,38.342557169955626
2016-02-49,Cianjur,34.004190883636475
2016-02-49,Cirebon,36.59676627986895
2016-02-49,Garut,32.64550900641289
2016-02-49,Indramayu,36.53753582424588
2016-02-49,Karawang,34.19689652626975
2016-02-49,Kota Bandung,35.09674835205078
2016-02-49,Kota Bogor,40.395626068115234
2016-02-49,Kota Cirebon,37.59262466430664
2016-02-49,Kota Sukabumi,40.339500427246094
2016-02-49,Kuningan,38.44406642580865
2016-02-49,Majalengka,36.30031402656316
2016-02-49,Purwakarta,37.764963522045974
2016-02-49,Subang,34.71243985680152
2016-02-49,Sukabumi,37.421974913106595
2016-02-49,Sumedang,37.00510732103175
2016-02-49,Kota Bekasi,35.339731500503866
2016-02-49,Kota Depok,36.95622581243515
2016-02-50,Bandung,33.82759786453761
2016-02-50,Kota Cimahi,33.019622802734375
2016-02-50,Kota Tasikmalaya,28.65537184637946
2016-02-50,Tasikmalaya,28.4061047852252
2016-02-50,Ciamis,32.87508919252986
2016-02-50,Kota Banjar,36.153669771940805
2016-02-50,Bekasi,33.00725897096044
2016-02-50,Bogor,37.09762564003768
2016-02-50,Cianjur,32.4732495212555
2016-02-50,Cirebon,36.17428634819811
2016-02-50,Garut,30.96164546954073
2016-02-50,Indramayu,36.24416319670501
2016-02-50,Karawang,33.30235967803419
2016-02-50,Kota Bandung,33.019622802734375
2016-02-50,Kota Bogor,38.56650161743164
2016-02-50,Kota Cirebon,37.42262268066406
2016-02-50,Kota Sukabumi,38.17387390136719
2016-02-50,Kuningan,37.23956915267982
2016-02-50,Majalengka,35.01425099052121
2016-02-50,Purwakarta,36.42749093117728
2016-02-50,Subang,33.61507211073601
2016-02-50,Sukabumi,36.37488072042414
2016-02-50,Sumedang,35.83985586295009
2016-02-50,Kota Bekasi,34.8907470703125
2016-02-50,Kota Depok,36.304690182209015
2016-02-51,Bandung,34.50280989281382
2016-02-51,Kota Cimahi,33.66337585449219
2016-02-51,Kota Tasikmalaya,30.37719306430301
2016-02-51,Tasikmalaya,29.117107404965147
2016-02-51,Ciamis,33.95210940043131
2016-02-51,Kota Banjar,37.48951124108356
2016-02-51,Bekasi,32.49488265222784
2016-02-51,Bogor,37.47099404667027
2016-02-51,Cianjur,33.8505287138621
2016-02-51,Cirebon,37.89313099801344
2016-02-51,Garut,32.6247088100554
2016-02-51,Indramayu,35.93920862833659
2016-02-51,Karawang,32.76011418125085
2016-02-51,Kota Bandung,33.66337585449219
2016-02-51,Kota Bogor,40.02825164794922
2016-02-51,Kota Cirebon,39.75025177001953
2016-02-51,Kota Sukabumi,40.76300048828125
2016-02-51,Kuningan,39.75240469573442
2016-02-51,Majalengka,36.25066641734855
2016-02-51,Purwakarta,35.95668445504486
2016-02-51,Subang,33.208298408095
2016-02-51,Sukabumi,37.94962861539784
2016-02-51,Sumedang,36.46333759138809
2016-02-51,Kota Bekasi,34.71041732138776
2016-02-51,Kota Depok,35.79102063179017
2016-02-52,Bandung,35.352426138666246
2016-02-52,Kota Cimahi,34.869998931884766
2016-02-52,Kota Tasikmalaya,31.06412176183752
2016-02-52,Tasikmalaya,29.855227546374383
2016-02-52,Ciamis,34.825846691020054
2016-02-52,Kota Banjar,38.66729902184528
2016-02-52,Bekasi,32.90739891454757
2016-02-52,Bogor,37.725512264956144
2016-02-52,Cianjur,33.611530084609996
2016-02-52,Cirebon,38.19863124885181
2016-02-52,Garut,32.731607867691224
2016-02-52,Indramayu,37.2232544793023
2016-02-52,Karawang,33.14425491199159
2016-02-52,Kota Bandung,34.869998931884766
2016-02-52,Kota Bogor,40.681373596191406
2016-02-52,Kota Cirebon,39.390750885009766
2016-02-52,Kota Sukabumi,40.042625427246094
2016-02-52,Kuningan,39.8468562575647
2016-02-52,Majalengka,36.208435896800765
2016-02-52,Purwakarta,37.08605574380502
2016-02-52,Subang,34.34861352119054
2016-02-52,Sukabumi,37.05984245815234
2016-02-52,Sumedang,36.88901194901365
2016-02-52,Kota Bekasi,35.08912861600835
2016-02-52,Kota Depok,35.4925281405449
2016-02-53,Bandung,33.7464419629686
2016-02-53,Kota Cimahi,33.16812515258789
2016-02-53,Kota Tasikmalaya,28.862461322062725
2016-02-53,Tasikmalaya,28.348323384306518
2016-02-53,Ciamis,33.28987424973158
2016-02-53,Kota Banjar,36.653982577116594
2016-02-53,Bekasi,33.010648132799915
2016-02-53,Bogor,36.91455952502884
2016-02-53,Cianjur,31.93244928836823
2016-02-53,Cirebon,37.56335532940654
2016-02-53,Garut,30.800802428433784
2016-02-53,Indramayu,37.90722356725622
2016-02-53,Karawang,33.251046916894744
2016-02-53,Kota Bandung,33.16812515258789
2016-02-53,Kota Bogor,39.33262634277344
2016-02-53,Kota Cirebon,38.08525085449219
2016-02-53,Kota Sukabumi,38.16187286376953
2016-02-53,Kuningan,38.281779538960826
2016-02-53,Majalengka,35.50573741587822
2016-02-53,Purwakarta,36.326399221508865
2016-02-53,Subang,34.557734060776184
2016-02-53,Sukabumi,35.66084950390114
2016-02-53,Sumedang,36.19210672102912
2016-02-53,Kota Bekasi,34.856308470381066
2016-02-53,Kota Depok,35.22972336411476
2016-02-54,Bandung,35.629804330875274
2016-02-54,Kota Cimahi,34.51537322998047
2016-02-54,Kota Tasikmalaya,30.431374549865723
2016-02-54,Tasikmalaya,29.04370316086995
2016-02-54,Ciamis,33.90108021072477
2016-02-54,Kota Banjar,37.62406357474949
2016-02-54,Bekasi,32.785377822619836
2016-02-54,Bogor,36.66163286503581
2016-02-54,Cianjur,32.16811155001323
2016-02-54,Cirebon,38.945925363219615
2016-02-54,Garut,32.925529109742676
2016-02-54,Indramayu,37.703518851951316
2016-02-54,Karawang,32.72230588678728
2016-02-54,Kota Bandung,34.51537322998047
2016-02-54,Kota Bogor,40.152626037597656
2016-02-54,Kota Cirebon,40.274497985839844
2016-02-54,Kota Sukabumi,39.08924865722656
2016-02-54,Kuningan,40.325357175527365
2016-02-54,Majalengka,36.83560060920202
2016-02-54,Purwakarta,35.82602631418328
2016-02-54,Subang,34.17727108755713
2016-02-54,Sukabumi,35.26480386643747
2016-02-54,Sumedang,37.37511219914019
2016-02-54,Kota Bekasi,34.51942046145175
2016-02-54,Kota Depok,34.762041985988624
2016-02-55,Bandung,36.41630760141569
2016-02-55,Kota Cimahi,34.05962371826172
2016-02-55,Kota Tasikmalaya,32.57156537030194
2016-02-55,Tasikmalaya,31.156652802094268
2016-02-55,Ciamis,35.792280687923316
2016-02-55,Kota Banjar,39.51932392949643
2016-02-55,Bekasi,34.13497444537046
2016-02-55,Bogor,37.3755936839145
2016-02-55,Cianjur,33.73563239415488
2016-02-55,Cirebon,39.20176929058415
2016-02-55,Garut,34.83618321309563
2016-02-55,Indramayu,38.12629165084274
2016-02-55,Karawang,34.581517644514115
2016-02-55,Kota Bandung,34.05962371826172
2016-02-55,Kota Bogor,40.93724822998047
2016-02-55,Kota Cirebon,40.154998779296875
2016-02-55,Kota Sukabumi,40.18724822998047
2016-02-55,Kuningan,40.52217347485169
2016-02-55,Majalengka,37.33983929381777
2016-02-55,Purwakarta,37.27566072446274
2016-02-55,Subang,35.07852552645727
2016-02-55,Sukabumi,36.951634805825826
2016-02-55,Sumedang,37.56582157230561
2016-02-55,Kota Bekasi,35.352512684274224
2016-02-55,Kota Depok,34.40117830038071
2016-02-56,Bandung,36.13388975438422
2016-02-56,Kota Cimahi,33.562625885009766
2016-02-56,Kota Tasikmalaya,33.4869331669163
2016-02-56,Tasikmalaya,32.185165613925136
2016-02-56,Ciamis,36.17845740067332
2016-02-56,Kota Banjar,39.93231599227242
2016-02-56,Bekasi,35.57679786041773
2016-02-56,Bogor,36.7827482040667
2016-02-56,Cianjur,33.77016988754273
2016-02-56,Cirebon,37.973421801828316
2016-02-56,Garut,34.86830742772559
2016-02-56,Indramayu,36.93519298412182
2016-02-56,Karawang,35.06306596387896
2016-02-56,Kota Bandung,33.562625885009766
2016-02-56,Kota Bogor,39.71649932861328
2016-02-56,Kota Cirebon,39.00699996948242
2016-02-56,Kota Sukabumi,39.850502014160156
2016-02-56,Kuningan,39.89546008597585
2016-02-56,Majalengka,36.10730089948851
2016-02-56,Purwakarta,36.580479719321424
2016-02-56,Subang,34.17851315689646
2016-02-56,Sukabumi,37.42481048797063
2016-02-56,Sumedang,36.95265066187276
2016-02-56,Kota Bekasi,36.23236359941198
2016-02-56,Kota Depok,34.305066019296646
2016-02-57,Bandung,35.52197345876556
2016-02-57,Kota Cimahi,33.64699935913086
2016-02-57,Kota Tasikmalaya,31.29289485312797
2016-02-57,Tasikmalaya,30.442599705935372
2016-02-57,Ciamis,34.865480523360404
2016-02-57,Kota Banjar,38.65677742336108
2016-02-57,Bekasi,35.65438716531658
2016-02-57,Bogor,35.86660570862555
2016-02-57,Cianjur,33.01741964975993
2016-02-57,Cirebon,38.668579126742024
2016-02-57,Garut,33.07409168355728
2016-02-57,Indramayu,36.392208879258895
2016-02-57,Karawang,34.32862131219161
2016-02-57,Kota Bandung,33.64699935913086
2016-02-57,Kota Bogor,38.51487731933594
2016-02-57,Kota Cirebon,39.49800109863281
2016-02-57,Kota Sukabumi,39.65774917602539
2016-02-57,Kuningan,39.962845647721515
2016-02-57,Majalengka,36.25442220491144
2016-02-57,Purwakarta,36.155387654024004
2016-02-57,Subang,33.32337062494996
2016-02-57,Sukabumi,36.84919070679612
2016-02-57,Sumedang,37.258510093468466
2016-02-57,Kota Bekasi,36.11117099193816
2016-02-57,Kota Depok,34.26221767067909
2016-02-58,Bandung,35.267895822222705
2016-02-58,Kota Cimahi,33.11800003051758
2016-02-58,Kota Tasikmalaya,29.692335386533994
2016-02-58,Tasikmalaya,29.26972017050073
2016-02-58,Ciamis,33.85905617607964
2016-02-58,Kota Banjar,37.25327549809995
2016-02-58,Bekasi,33.97467240441046
2016-02-58,Bogor,35.284576521872516
2016-02-58,Cianjur,32.756172564824425
2016-02-58,Cirebon,37.76149090052437
2016-02-58,Garut,32.31574574993637
2016-02-58,Indramayu,35.30764205932617
2016-02-58,Karawang,33.099552666513546
2016-02-58,Kota Bandung,33.11800003051758
2016-02-58,Kota Bogor,37.959373474121094
2016-02-58,Kota Cirebon,38.70975112915039
2016-02-58,Kota Sukabumi,39.06187438964844
2016-02-58,Kuningan,39.01861670249121
2016-02-58,Majalengka,35.39678711313838
2016-02-58,Purwakarta,35.3462661058172
2016-02-58,Subang,32.34984178389497
2016-02-58,Sukabumi,36.47710070376993
2016-02-58,Sumedang,36.3653093606291
2016-02-58,Kota Bekasi,34.74444442099713
2016-02-58,Kota Depok,33.79322353005409
2016-02-59,Bandung,35.68489393148138
2016-02-59,Kota Cimahi,33.676998138427734
2016-02-59,Kota Tasikmalaya,30.607860049685918
2016-02-59,Tasikmalaya,29.678200738750373
2016-02-59,Ciamis,34.30271320231477
2016-02-59,Kota Banjar,38.25228732565175
2016-02-59,Bekasi,34.01889989930664
2016-02-59,Bogor,36.12170646120873
2016-02-59,Cianjur,32.841716063817344
2016-02-59,Cirebon,37.23407015155251
2016-02-59,Garut,33.458798744426296
2016-02-59,Indramayu,34.92626165884512
2016-02-59,Karawang,32.793700636478896
2016-02-59,Kota Bandung,33.676998138427734
2016-02-59,Kota Bogor,39.57099914550781
2016-02-59,Kota Cirebon,38.181373596191406
2016-02-59,Kota Sukabumi,40.23062515258789
2016-02-59,Kuningan,39.90420527470082
2016-02-59,Majalengka,35.48806700685098
2016-02-59,Purwakarta,35.259667936862435
2016-02-59,Subang,31.8571602945621
2016-02-59,Sukabumi,36.49419004145845
2016-02-59,Sumedang,36.25710671853008
2016-02-59,Kota Bekasi,35.06124114990234
2016-02-59,Kota Depok,34.00036144256592
2016-02-60,Bandung,36.14347725390931
2016-02-60,Kota Cimahi,32.871124267578125
2016-02-60,Kota Tasikmalaya,32.87338731095597
2016-02-60,Tasikmalaya,31.98422099237068
2016-02-60,Ciamis,35.8513346264934
2016-02-60,Kota Banjar,39.66574378635572
2016-02-60,Bekasi,36.01621955304409
2016-02-60,Bogor,37.063886526975814
2016-02-60,Cianjur,34.08257176717123
2016-02-60,Cirebon,36.681790159873835
2016-02-60,Garut,34.89271522114294
2016-02-60,Indramayu,35.16108354356554
2016-02-60,Karawang,33.831713632951704
2016-02-60,Kota Bandung,32.871124267578125
2016-02-60,Kota Bogor,40.54712677001953
2016-02-60,Kota Cirebon,37.72574996948242
2016-02-60,Kota Sukabumi,40.22174835205078
2016-02-60,Kuningan,39.45553833350279
2016-02-60,Majalengka,34.977097199102154
2016-02-60,Purwakarta,35.557455045150896
2016-02-60,Subang,31.68529257488111
2016-02-60,Sukabumi,37.156373905155256
2016-02-60,Sumedang,35.86880924614408
2016-02-60,Kota Bekasi,36.64359510705826
2016-02-60,Kota Depok,34.30748620629311
2016-03-61,Bandung,34.83487979731345
2016-03-61,Kota Cimahi,32.786251068115234
2016-03-61,Kota Tasikmalaya,30.21734188698433
2016-03-61,Tasikmalaya,30.2625384744651
2016-03-61,Ciamis,34.188232430798266
2016-03-61,Kota Banjar,37.466521719227664
2016-03-61,Bekasi,36.8867646269947
2016-03-61,Bogor,37.275839154102
2016-03-61,Cianjur,32.25588895161947
2016-03-61,Cirebon,36.31185906161569
2016-03-61,Garut,32.468226213361596
2016-03-61,Indramayu,35.98960326018157
2016-03-61,Karawang,34.634062010781804
2016-03-61,Kota Bandung,32.786251068115234
2016-03-61,Kota Bogor,39.36149978637695
2016-03-61,Kota Cirebon,37.097373962402344
2016-03-61,Kota Sukabumi,38.68450164794922
2016-03-61,Kuningan,37.75694548875614
2016-03-61,Majalengka,34.39170266053067
2016-03-61,Purwakarta,36.123789855201174
2016-03-61,Subang,32.78757451393943
2016-03-61,Sukabumi,36.77762239898611
2016-03-61,Sumedang,35.6477185802423
2016-03-61,Kota Bekasi,37.221296675661776
2016-03-61,Kota Depok,35.45614099502564
2016-03-62,Bandung,34.257345549540375
2016-03-62,Kota Cimahi,32.2036247253418
2016-03-62,Kota Tasikmalaya,29.148605681754443
2016-03-62,Tasikmalaya,29.645782128242196
2016-03-62,Ciamis,34.60218330070986
2016-03-62,Kota Banjar,37.85920765088952
2016-03-62,Bekasi,35.517725260709405
2016-03-62,Bogor,36.324279094199476
2016-03-62,Cianjur,32.054906387329105
2016-03-62,Cirebon,35.79812536459945
2016-03-62,Garut,32.273601569422205
2016-03-62,Indramayu,35.04831968519423
2016-03-62,Karawang,33.59465085414418
2016-03-62,Kota Bandung,32.2036247253418
2016-03-62,Kota Bogor,38.433624267578125
2016-03-62,Kota Cirebon,36.697750091552734
2016-03-62,Kota Sukabumi,37.420249938964844
2016-03-62,Kuningan,37.583990215957904
2016-03-62,Majalengka,34.18122150010592
2016-03-62,Purwakarta,35.56420798050729
2016-03-62,Subang,32.19972179295552
