date,Kabupaten,LST_Mean,LST_Max,LST_Percentile95,Cloud_Cover_Percentage,Max_Lon,Max_Lat
2021-07-211,Karawang,34.51861842610975,51.44052343999999,39.68658498096739,2.476410007246133,,
2021-07-211,Kota Bandung,38.35773490451799,50.76033746000002,41.56037690487687,0.08081966101709147,,
2021-07-211,Kota Bogor,38.63721444075258,47.43118598000001,43.18653995452476,1.3951302001688661,,
2021-07-211,Kota Sukabumi,36.03797410240558,46.320329480000055,40.312913625686804,0.0,,
2021-07-211,Purwakarta,33.39369333328107,55.757482700000025,38.872278580387494,8.500440074535314,,
2021-07-211,Subang,33.34736430617768,73.76361206000001,40.37524991745227,5.955784496777432,,
2021-07-211,Sukabumi,31.19525168859125,48.32670722,35.872199059690885,27.230192533602672,,
2021-07-211,Sumedang,30.887427682928518,51.36532699999998,36.87125649339765,26.48240633229918,,
2021-07-211,Kota Bekasi,40.85852290874796,54.74916680000001,45.81391874409092,0.0,,
2021-07-211,Kota Depok,38.788658512615335,48.64458308000002,42.81283116138395,10.121780653831662,,
2021-08-227,Bandung,28.847683893561825,70.81727882000001,37.74550460185412,16.4475024751056,,
2021-08-227,Kota Cimahi,38.69886226566515,47.33548142000001,41.81560963866688,8.767204143269355,,
2021-08-227,Bekasi,39.40329147678129,57.91425332000006,45.36640571937109,2.8565735185374406,,
2021-08-227,Bogor,29.853018135063635,59.03536387999998,41.745848725862906,39.29175777083419,,
2021-08-227,Cianjur,30.251553743335705,78.31983272000002,37.74473150838934,24.430136857054265,,
2021-08-227,Garut,29.754441415213662,74.82319826000003,38.120791095848325,7.261183430935442,,
2021-08-227,Indramayu,42.82413771504559,73.37737579999998,47.37564077476327,1.3738178408569144,,
2021-08-227,Karawang,32.13568097476088,53.44348316000003,42.74413939788193,50.708106788209115,,
2021-08-227,Kota Bandung,38.607283647072386,48.93853280000002,42.186119729045416,14.991137228447096,,
2021-08-227,Kota Bogor,34.092211185038366,48.125044040000034,42.6178218429855,55.531073850234236,,
2021-08-227,Kota Sukabumi,38.46417112420621,50.37410120000004,43.56138659709091,1.3835553350766427,,
2021-08-227,Purwakarta,27.963562797575165,45.56152903999998,36.24396624905524,38.28187602004116,,
2021-08-227,Subang,32.80126413475872,76.29636488000006,41.480787014205816,7.880240888214082,,
2021-08-227,Sukabumi,32.61577253235222,52.072857139999996,38.74184824939664,17.966307753605587,,
2021-08-227,Sumedang,32.56280539844597,48.78813992000005,39.373735607557045,16.422778086812965,,
2021-08-227,Kota Bekasi,42.73753996078776,52.42491319999999,47.06408593114007,0.03007369825112598,,
2021-08-227,Kota Depok,38.89451059222137,50.94149252,46.243476421960025,32.147685936800194,,
2021-08-243,Bandung,35.03451499478019,75.12056600000005,45.122528697334246,64.79021531747303,,
2021-08-243,Kota Cimahi,44.00533079823872,55.36782842000002,49.384291694889654,23.55629550146038,,
