date,Kabupaten,MODIS_LST_Mean,MODIS_LST_Max,MODIS_LST_Percentile95,MODIS_Data_Availability,MODIS_QC_Raw,MODIS_Max_Lon,MODIS_Max_Lat
2014-01-09,Cianjur,,,,0.0,2.0031586330904005,,
2014-01-09,Cirebon,,,,0.0,2.020252229515008,,
2014-01-09,Garut,,,,0.0,2.0033192195847875,,
2014-01-09,Indramayu,,,,0.0,2.0611206686084467,,
2014-01-09,Karawang,,,,0.0,2.0960503040974094,,
2014-01-09,Kota Bandung,,,,0.0,2.0,,
2014-01-09,Kota Bogor,,,,0.0,2.0,,
2014-01-09,Kota Cirebon,,,,0.0,2.0002185553491425,,
2014-01-09,Kota Sukabumi,,,,0.0,2.0,,
2014-01-09,Kuningan,,,,0.0,2.0,,
2014-01-09,Majalengka,,,,0.0,2.0,,
2014-01-09,Purwakarta,,,,0.0,2.0,,
2014-01-09,Subang,,,,0.0,2.0126809810806177,,
2014-01-09,Sukabumi,,,,0.0,2.0052089364374215,,
2014-01-09,Sumedang,,,,0.0,2.0,,
2014-01-09,Kota Bekasi,,,,0.0,2.0,,
2014-01-09,Kota Depok,,,,0.0,2.0,,
2014-01-10,Bandung,20.9287755102041,24.150000000000034,24.03000000000003,0.03130990415335461,3.972523961661336,,
2014-01-10,Kota Cimahi,,,,0.0,2.0,,
2014-01-10,Kota Tasikmalaya,22.118417190775702,22.870000000000005,22.870000000000005,0.03217917798053732,4.02728821277385,,
2014-01-10,Tasikmalaya,22.96876362955687,27.150000000000034,25.55000000000001,0.031679554538230716,3.9966421362240103,,
2014-01-10,Ciamis,23.437058823529444,24.710000000000036,24.710000000000036,0.006280997483254299,2.3969387562900537,,
2014-01-10,Kota Banjar,,,,0.0,2.0,,
2014-01-10,Bekasi,,,,0.0,2.0544209457944365,,
2014-01-10,Bogor,27.862943588341853,36.93000000000001,31.650000000000034,0.03822269122120107,4.4193760717359485,,
2014-01-10,Cianjur,28.119846153846183,29.870000000000005,29.870000000000005,0.017997367986727016,3.145853058955361,,
2014-01-10,Cirebon,,,,0.0,2.020252229515008,,
2014-01-10,Garut,21.57684511990228,25.55000000000001,24.710000000000036,0.03313904784079895,4.091079233555126,,
2014-01-10,Indramayu,,,,0.0,2.0611206686084467,,
2014-01-10,Karawang,,,,0.0,2.0960503040974094,,
2014-01-10,Kota Bandung,,,,0.0,2.0,,
2014-01-10,Kota Bogor,37.30602945954731,39.63000000000005,39.31,0.3202233551832969,26.54128949467625,,
2014-01-10,Kota Cirebon,,,,0.0,2.0002185553491425,,
2014-01-10,Kota Sukabumi,,,,0.0,2.0,,
2014-01-10,Kuningan,,,,0.0,2.0,,
2014-01-10,Majalengka,,,,0.0,2.0,,
2014-01-10,Purwakarta,,,,0.0,2.0,,
2014-01-10,Subang,,,,0.0,2.0126809810806177,,
2014-01-10,Sukabumi,29.020094898613305,33.410000000000025,31.780119047619078,0.06021673619132886,5.818068504151236,,
2014-01-10,Sumedang,,,,0.0,2.0,,
2014-01-10,Kota Bekasi,,,,0.0,2.0,,
2014-01-10,Kota Depok,,,,0.0,2.0,,
2014-01-11,Bandung,22.59742857142862,23.650000000000034,23.650000000000034,0.011182108626198076,2.7044728434504757,,
2014-01-11,Kota Cimahi,,,,0.0,2.0,,
2014-01-11,Kota Tasikmalaya,,,,0.0,2.0,,
2014-01-11,Tasikmalaya,29.961760501429545,34.39000000000004,34.39000000000004,0.02696372024621368,3.6995445758269385,,
2014-01-11,Ciamis,,,,0.0,2.0012359148450325,,
2014-01-11,Kota Banjar,,,,0.0,2.0,,
2014-01-11,Bekasi,25.65457583547562,26.910000000000025,26.910000000000025,0.011477228470607672,2.7774863394427194,,
2014-01-11,Bogor,28.391767838125695,31.03000000000003,31.03000000000003,0.03065834135434773,3.931475505323908,,
2014-01-11,Cianjur,31.254296210113594,33.77000000000004,33.43,0.10079177561001036,8.38848146732569,,
2014-01-11,Cirebon,,,,0.0,2.020252229515008,,
2014-01-11,Garut,29.21446582409918,32.910000000000025,31.702731811697618,0.07799723124191708,6.897239593746751,,
2014-01-11,Indramayu,,,,0.0,2.0611206686084467,,
2014-01-11,Karawang,,,,0.0,2.0960503040974094,,
2014-01-11,Kota Bandung,,,,0.0,2.0,,
2014-01-11,Kota Bogor,,,,0.0,2.0,,
2014-01-11,Kota Cirebon,,,,0.0,2.0002185553491425,,
2014-01-11,Kota Sukabumi,,,,0.0,2.0,,
2014-01-11,Kuningan,,,,0.0,2.0,,
2014-01-11,Majalengka,,,,0.0,2.0,,
2014-01-11,Purwakarta,,,,0.0,2.0,,
2014-01-11,Subang,,,,0.0,2.0126809810806177,,
2014-01-11,Sukabumi,29.16487451345611,33.01000000000005,31.301417910447775,0.07884859251393082,6.879106167971959,,
2014-01-11,Sumedang,,,,0.0,2.0,,
2014-01-11,Kota Bekasi,,,,0.0,2.0,,
2014-01-11,Kota Depok,,,,0.0,2.0,,
2014-01-12,Bandung,,,,0.0,2.0,,
2014-01-12,Kota Cimahi,,,,0.0,2.0,,
2014-01-12,Kota Tasikmalaya,,,,0.0,2.0,,
2014-01-12,Tasikmalaya,,,,0.0,2.0008302003154754,,
2014-01-12,Ciamis,,,,0.0,2.0012359148450325,,
2014-01-12,Kota Banjar,,,,0.0,2.0,,
2014-01-12,Bekasi,,,,0.0,2.0544209457944365,,
2014-01-12,Bogor,,,,0.0,2.0,,
2014-01-12,Cianjur,,,,0.0,2.0031586330904005,,
2014-01-12,Cirebon,,,,0.0,2.020252229515008,,
2014-01-12,Garut,,,,0.0,2.0033192195847875,,
2014-01-12,Indramayu,,,,0.0,2.0611206686084467,,
2014-01-12,Karawang,,,,0.0,2.0960503040974094,,
2014-01-12,Kota Bandung,,,,0.0,2.0,,
2014-01-12,Kota Bogor,,,,0.0,2.0,,
2014-01-12,Kota Cirebon,,,,0.0,2.0002185553491425,,
2014-01-12,Kota Sukabumi,,,,0.0,2.0,,
2014-01-12,Kuningan,,,,0.0,2.0,,
2014-01-12,Majalengka,,,,0.0,2.0,,
2014-01-12,Purwakarta,,,,0.0,2.0,,
2014-01-12,Subang,,,,0.0,2.0126809810806177,,
2014-01-12,Sukabumi,,,,0.0,2.0052089364374215,,
2014-01-12,Sumedang,,,,0.0,2.0,,
2014-01-12,Kota Bekasi,,,,0.0,2.0,,
2014-01-12,Kota Depok,,,,0.0,2.0,,
2014-01-13,Bandung,,,,0.0,2.0,,
2014-01-13,Kota Cimahi,,,,0.0,2.0,,
2014-01-13,Kota Tasikmalaya,,,,0.0,2.0,,
2014-01-13,Tasikmalaya,,,,0.0,2.0008302003154754,,
2014-01-13,Ciamis,,,,0.0,2.0012359148450325,,
2014-01-13,Kota Banjar,,,,0.0,2.0,,
2014-01-13,Bekasi,,,,0.0,2.0544209457944365,,
2014-01-13,Bogor,,,,0.0,2.0,,
2014-01-13,Cianjur,,,,0.0,2.0031586330904005,,
2014-01-13,Cirebon,,,,0.0,2.020252229515008,,
2014-01-13,Garut,,,,0.0,2.0033192195847875,,
2014-01-13,Indramayu,,,,0.0,2.0611206686084467,,
2014-01-13,Karawang,,,,0.0,2.0960503040974094,,
2014-01-13,Kota Bandung,,,,0.0,2.0,,
2014-01-13,Kota Bogor,,,,0.0,2.0,,
2014-01-13,Kota Cirebon,,,,0.0,2.0002185553491425,,
2014-01-13,Kota Sukabumi,,,,0.0,2.0,,
2014-01-13,Kuningan,,,,0.0,2.0,,
2014-01-13,Majalengka,,,,0.0,2.0,,
2014-01-13,Purwakarta,,,,0.0,2.0,,
2014-01-13,Subang,,,,0.0,2.0126809810806177,,
2014-01-13,Sukabumi,,,,0.0,2.0052089364374215,,
2014-01-13,Sumedang,,,,0.0,2.0,,
2014-01-13,Kota Bekasi,,,,0.0,2.0,,
2014-01-13,Kota Depok,,,,0.0,2.0,,
2014-01-14,Bandung,24.320092195344603,25.630000000000052,25.250000000000057,0.02745098039215684,3.7294117647058775,,
2014-01-14,Kota Cimahi,,,,0.0,2.0,,
2014-01-14,Kota Tasikmalaya,,,,0.0,2.0,,
2014-01-14,Tasikmalaya,,,,0.0,2.0008302003154754,,
2014-01-14,Ciamis,,,,0.0,2.0012359148450325,,
2014-01-14,Kota Banjar,,,,0.0,2.0,,
2014-01-14,Bekasi,,,,0.0,2.0544209457944365,,
2014-01-14,Bogor,,,,0.0,2.0,,
2014-01-14,Cianjur,32.07372140326572,41.27000000000004,38.32500000000002,0.09715538433474348,8.123947846179238,,
2014-01-14,Cirebon,,,,0.0,2.020252229515008,,
2014-01-14,Garut,,,,0.0,2.0033192195847875,,
2014-01-14,Indramayu,28.293819874105584,33.09000000000003,30.29000000000002,0.03517726791841495,4.277288547468589,,
2014-01-14,Karawang,25.365389471176776,26.370000000000005,26.010000000000048,0.034259669195881165,4.2544094634379235,,
2014-01-14,Kota Bandung,,,,0.0,2.0,,
2014-01-14,Kota Bogor,,,,0.0,2.0,,
2014-01-14,Kota Cirebon,,,,0.0,2.0002185553491425,,
2014-01-14,Kota Sukabumi,,,,0.0,2.0,,
2014-01-14,Kuningan,,,,0.0,2.0,,
2014-01-14,Majalengka,,,,0.0,2.0,,
2014-01-14,Purwakarta,24.627812565226478,30.190000000000055,26.99000000000001,0.3408198995380012,23.47165367089408,,
2014-01-14,Subang,29.856113811838753,31.190000000000055,31.190000000000055,0.025500512270799844,3.61921325414101,,
2014-01-14,Sukabumi,32.17523290320428,34.43000000000001,33.80610680447891,0.08470335045795903,7.341520015288836,,
2014-01-14,Sumedang,,,,0.0,2.0,,
2014-01-14,Kota Bekasi,,,,0.0,2.0,,
2014-01-14,Kota Depok,,,,0.0,2.0,,
2014-01-15,Bandung,,,,0.0,2.0,,
2014-01-15,Kota Cimahi,,,,0.0,2.0,,
2014-01-15,Kota Tasikmalaya,,,,0.0,2.0,,
2014-01-15,Tasikmalaya,,,,0.0,2.0008302003154754,,
2014-01-15,Ciamis,,,,0.0,2.0012359148450325,,
2014-01-15,Kota Banjar,,,,0.0,2.0,,
2014-01-15,Bekasi,,,,0.0,2.0544209457944365,,
2014-01-15,Bogor,,,,0.0,2.0,,
2014-01-15,Cianjur,,,,0.0,2.0031586330904005,,
2014-01-15,Cirebon,,,,0.0,2.020252229515008,,
2014-01-15,Garut,,,,0.0,2.0033192195847875,,
2014-01-15,Indramayu,,,,0.0,2.0611206686084467,,
2014-01-15,Karawang,,,,0.0,2.0960503040974094,,
2014-01-15,Kota Bandung,,,,0.0,2.0,,
2014-01-15,Kota Bogor,,,,0.0,2.0,,
2014-01-15,Kota Cirebon,,,,0.0,2.0002185553491425,,
2014-01-15,Kota Sukabumi,,,,0.0,2.0,,
2014-01-15,Kuningan,,,,0.0,2.0,,
2014-01-15,Majalengka,,,,0.0,2.0,,
2014-01-15,Purwakarta,,,,0.0,2.0,,
2014-01-15,Subang,,,,0.0,2.0126809810806177,,
2014-01-15,Sukabumi,,,,0.0,2.0052089364374215,,
2014-01-15,Sumedang,,,,0.0,2.0,,
2014-01-15,Kota Bekasi,,,,0.0,2.0,,
2014-01-15,Kota Depok,,,,0.0,2.0,,
2014-01-16,Bandung,,,,0.0,2.0,,
2014-01-16,Kota Cimahi,,,,0.0,2.0,,
2014-01-16,Kota Tasikmalaya,,,,0.0,2.0,,
2014-01-16,Tasikmalaya,,,,0.0,2.0008302003154754,,
2014-01-16,Ciamis,,,,0.0,2.0012359148450325,,
2014-01-16,Kota Banjar,,,,0.0,2.0,,
2014-01-16,Bekasi,,,,0.0,2.0544209457944365,,
2014-01-16,Bogor,,,,0.0,2.0,,
2014-01-16,Cianjur,,,,0.0,2.0031586330904005,,
2014-01-16,Cirebon,,,,0.0,2.020252229515008,,
2014-01-16,Garut,,,,0.0,2.0033192195847875,,
2014-01-16,Indramayu,,,,0.0,2.0611206686084467,,
2014-01-16,Karawang,,,,0.0,2.0960503040974094,,
2014-01-16,Kota Bandung,,,,0.0,2.0,,
2014-01-16,Kota Bogor,,,,0.0,2.0,,
2014-01-16,Kota Cirebon,,,,0.0,2.0002185553491425,,
2014-01-16,Kota Sukabumi,,,,0.0,2.0,,
2014-01-16,Kuningan,,,,0.0,2.0,,
2014-01-16,Majalengka,,,,0.0,2.0,,
2014-01-16,Purwakarta,,,,0.0,2.0,,
2014-01-16,Subang,,,,0.0,2.0126809810806177,,
2014-01-16,Sukabumi,,,,0.0,2.0052089364374215,,
2014-01-16,Sumedang,,,,0.0,2.0,,
2014-01-16,Kota Bekasi,,,,0.0,2.0,,
2014-01-16,Kota Depok,,,,0.0,2.0,,
2014-01-17,Bandung,,,,0.0,2.0,,
2014-01-17,Kota Cimahi,,,,0.0,2.0,,
2014-01-17,Kota Tasikmalaya,,,,0.0,2.0,,
2014-01-17,Tasikmalaya,,,,0.0,2.0008302003154754,,
2014-01-17,Ciamis,,,,0.0,2.0012359148450325,,
2014-01-17,Kota Banjar,,,,0.0,2.0,,
2014-01-17,Bekasi,,,,0.0,2.0544209457944365,,
2014-01-17,Bogor,,,,0.0,2.0,,
2014-01-17,Cianjur,,,,0.0,2.0031586330904005,,
2014-01-17,Cirebon,,,,0.0,2.020252229515008,,
2014-01-17,Garut,,,,0.0,2.0033192195847875,,
2014-01-17,Indramayu,,,,0.0,2.0611206686084467,,
2014-01-17,Karawang,,,,0.0,2.0960503040974094,,
