date,Kabupaten,ERA5_LST_Mean,ERA5_LST_Max,ERA5_LST_Percentile95,ERA5_Cloud_Cover_Percentage,ERA5_Max_Lon,ERA5_Max_Lat
2014-01-03,Sukabumi,24.806820210963206,26.975033696492517,26.448992029825888,0,,
2014-01-03,Sumedang,24.437558718115103,26.125342941284202,25.656186040242517,0,,
2014-01-03,Kota Bekasi,27.142323863489004,27.383155441284202,27.383155441284202,0,,
2014-01-03,Kota Depok,26.803616507773718,27.105893071492517,27.105893071492517,0,,
2014-01-04,Bandung,20.60731047157502,24.69132321675619,23.54052569071456,0,,
2014-01-04,Kota Cimahi,21.61136592903525,22.33756345113119,21.817462539672874,0,,
2014-01-04,Kota Tasikmalaya,23.25013958171208,23.887530899047874,23.887530899047874,0,,
2014-01-04,Tasikmalaya,23.359439169772536,24.99186032613119,24.80094235738119,0,108.29639907702891,-7.801868242578044
2014-01-04,Ciamis,24.13710876151739,25.352130508422874,25.07511227925619,0,,
2014-01-04,Kota Banjar,24.933769069714245,25.139728164672874,25.139728164672874,0,,
2014-01-04,Bekasi,26.92535352966136,27.538898086547874,27.538898086547874,0,,
2014-01-04,Bogor,24.243420998148757,26.583087539672874,26.25097490946456,0,,
2014-01-04,Cianjur,22.59892589487784,25.03678220113119,24.872638320922874,0,,
2014-01-04,Cirebon,25.06138453815424,26.21549313863119,26.21549313863119,0,,
2014-01-04,Garut,21.634599804220958,24.79166501363119,24.134601211547874,0,107.89215719917512,-7.7210198670072865
2014-01-04,Indramayu,25.554649142633753,26.41821123758956,26.41821123758956,0,,
2014-01-04,Karawang,26.536609429060242,27.538898086547874,27.50357907613119,0,,
2014-01-04,Kota Bandung,21.773570502641334,22.84228350321456,22.84228350321456,0,,
2014-01-04,Kota Bogor,24.760719118620234,25.83056475321456,25.83056475321456,0,,
2014-01-04,Kota Cirebon,24.178597009917837,25.31371905008956,25.31371905008956,0,,
2014-01-04,Kota Sukabumi,22.79481490640083,24.10888506571456,23.08886553446456,0,,
2014-01-04,Kuningan,23.855343900245263,25.54190915425619,24.918048477172874,0,,
2014-01-04,Majalengka,23.658077020492016,25.951495742797874,25.19335772196456,0,,
2014-01-04,Purwakarta,24.221546631796514,26.091876602172874,25.816241836547874,0,,
2014-01-04,Subang,24.65185321047723,26.53491045633956,26.53491045633956,0,,
2014-01-04,Sukabumi,23.349233486578857,25.34366696675619,24.69840329488119,0,,
2014-01-04,Sumedang,22.926979577364985,24.67960446675619,24.49658037821456,0,,
2014-01-04,Kota Bekasi,26.64483610539113,26.84594561258956,26.84594561258956,0,,
2014-01-04,Kota Depok,26.27680607943008,26.55851071675619,26.55851071675619,0,,
2014-01-05,Bandung,21.130173441405418,24.994259134928427,23.964392598470056,0,,
2014-01-05,Kota Cimahi,22.492851010717565,22.908077494303427,22.715206400553427,0,,
2014-01-05,Kota Tasikmalaya,23.559577899337448,24.089229838053427,24.089229838053427,0,,
2014-01-05,Tasikmalaya,23.55360258183551,24.899776713053427,24.790320332845056,0,,
2014-01-05,Ciamis,24.272342250013512,25.362585957845056,24.948848978678427,0,,
2014-01-05,Kota Banjar,24.9167148936879,25.056759134928427,25.056759134928427,0,,
2014-01-05,Bekasi,26.580273234486096,27.161007181803427,27.161007181803427,0,,
2014-01-05,Bogor,23.843991911544652,26.180538431803427,25.728552754720056,0,,
2014-01-05,Cianjur,22.8341376497138,25.256222025553427,24.85371551513674,0,,
2014-01-05,Cirebon,25.629304752768338,27.070675150553427,27.070675150553427,0,,
2014-01-05,Garut,21.903091448692727,24.64741668701174,24.00337371826174,0,107.89215719917512,-7.7210198670072865
2014-01-05,Indramayu,26.288620488536747,27.070675150553427,26.935339864095056,0,,
2014-01-05,Karawang,26.56655768640416,27.28926239013674,27.28926239013674,0,,
2014-01-05,Kota Bandung,22.64271331246637,23.402136739095056,23.402136739095056,0,,
2014-01-05,Kota Bogor,24.318249298969253,25.310828145345056,25.310828145345056,0,,
2014-01-05,Kota Cirebon,24.691900013111294,25.997432963053427,25.997432963053427,0,,
2014-01-05,Kota Sukabumi,22.957803992975773,24.20039520263674,23.244421895345056,0,,
2014-01-05,Kuningan,24.26071467219827,25.596798197428427,25.331335957845056,0,,
2014-01-05,Majalengka,24.35856562254715,26.895382181803427,26.05366668701174,0,,
2014-01-05,Purwakarta,24.6329158351564,26.308630879720056,26.22554168701174,0,,
2014-01-05,Subang,25.317092254637178,27.039587910970056,27.039587910970056,0,,
2014-01-05,Sukabumi,23.447192967829952,25.574825541178427,24.77119598388674,0,,
2014-01-05,Sumedang,23.55140657997083,25.35688934326174,25.083370463053427,0,,
2014-01-05,Kota Bekasi,26.194252596081963,26.39668426513674,26.39668426513674,0,,
2014-01-05,Kota Depok,25.754308384554633,26.061804707845056,26.061804707845056,0,,
2014-01-06,Bandung,20.599357484010465,24.530711110432946,23.300974782307946,0,,
2014-01-06,Kota Cimahi,22.15264578925243,22.496938323974632,22.347687021891318,0,,
2014-01-06,Kota Tasikmalaya,22.40644990214884,23.115590667724632,23.115590667724632,0,,
2014-01-06,Tasikmalaya,22.255963412770278,24.116567230224632,23.415558115641318,0,,
2014-01-06,Ciamis,23.45254087349052,24.867950693766318,24.212188975016318,0,,
2014-01-06,Kota Banjar,24.243543133895397,24.449981943766318,24.449981943766318,0,,
2014-01-06,Bekasi,26.247178142367538,26.852488454182946,26.852488454182946,0,,
2014-01-06,Bogor,23.45335559546284,25.780222829182946,25.295115407307946,0,,
2014-01-06,Cianjur,22.24415166769338,24.739532725016318,24.042185719807946,0,,
2014-01-06,Cirebon,25.656704922311867,27.234568532307946,27.234568532307946,0,,
2014-01-06,Garut,20.8342053807768,23.794382985432946,22.871938323974632,0,107.89215719917512,-7.7210198670072865
2014-01-06,Indramayu,26.48950386417531,27.243683115641318,27.243683115641318,0,,
2014-01-06,Karawang,26.31095700334819,26.978709157307946,26.978709157307946,0,,
2014-01-06,Kota Bandung,22.2342195393842,22.698191579182946,22.698191579182946,0,,
2014-01-06,Kota Bogor,23.640551623259046,24.656524912516318,24.656524912516318,0,,
2014-01-06,Kota Cirebon,24.70838369675625,26.013295745849632,26.013295745849632,0,,
2014-01-06,Kota Sukabumi,22.23802001055552,23.312042490641318,22.521026865641318,0,,
2014-01-06,Kuningan,23.895947931344846,25.599477386474632,25.061472829182946,0,,
2014-01-06,Majalengka,23.985437780037365,27.016795094807946,25.908640797932946,0,,
2014-01-06,Purwakarta,24.30406627372283,26.223582204182946,26.015574391682946,0,,
2014-01-06,Subang,25.25878175285992,27.184763844807946,27.184763844807946,0,,
2014-01-06,Sukabumi,22.884436844826148,25.048126475016318,24.386261240641318,0,,
2014-01-06,Sumedang,23.317464405970153,25.422394053141318,24.905304209391318,0,,
2014-01-06,Kota Bekasi,25.822471239959004,26.026642100016318,26.026642100016318,0,,
2014-01-06,Kota Depok,25.287638203922963,25.622101084391318,25.622101084391318,0,,
2014-01-07,Bandung,21.12950166125287,24.501590347290062,23.466922378540062,0,,
2014-01-07,Kota Cimahi,22.266648151898657,22.665815607706747,22.450809097290062,0,,
2014-01-07,Kota Tasikmalaya,23.586792240494624,24.175825373331747,24.175825373331747,0,,
2014-01-07,Tasikmalaya,23.889048063934364,26.457319513956747,25.869591649373376,0,108.29639907702891,-7.801868242578044
2014-01-07,Ciamis,24.887925938169584,26.705610529581747,26.695519383748376,0,,
2014-01-07,Kota Banjar,25.348663112877677,25.573530451456747,25.573530451456747,0,,
2014-01-07,Bekasi,25.60551204381244,26.183882013956747,26.183882013956747,0,,
2014-01-07,Bogor,23.225083927606867,25.187381362915062,24.918826675415062,0,,
2014-01-07,Cianjur,22.8436888887958,25.647505060831747,25.004357274373376,0,,
2014-01-07,Cirebon,26.252351710109632,27.342003758748376,27.342003758748376,0,,
2014-01-07,Garut,22.007722271688113,25.056115086873376,24.472293472290062,0,107.89215719917512,-7.7210198670072865
2014-01-07,Indramayu,26.3060652887168,27.342003758748376,26.953820164998376,0,,
2014-01-07,Karawang,25.707519061770927,26.296023941040062,26.257205581665062,0,,
2014-01-07,Kota Bandung,22.396975703423443,23.205040868123376,23.205040868123376,0,,
2014-01-07,Kota Bogor,23.32282305230508,24.224083836873376,24.224083836873376,0,,
2014-01-07,Kota Cirebon,25.500070496547373,26.551395034790062,26.551395034790062,0,,
2014-01-07,Kota Sukabumi,22.338438986485322,23.441613133748376,22.719852066040062,0,,
2014-01-07,Kuningan,24.804133361868733,26.383833185831747,25.871056493123376,0,,
2014-01-07,Majalengka,24.658579023296234,27.229617691040062,26.430219904581747,0,,
2014-01-07,Purwakarta,24.141822276747604,25.627648289998376,25.499311701456747,0,,
2014-01-07,Subang,24.876047086283062,26.404910659790062,26.404910659790062,0,,
2014-01-07,Sukabumi,23.144377067381303,25.832075373331747,24.969770685831747,0,,
2014-01-07,Sumedang,23.694818177324574,25.674604670206747,25.418826675415062,0,,
2014-01-07,Kota Bekasi,25.229428277716735,25.376671727498376,25.376671727498376,0,,
2014-01-07,Kota Depok,24.769499706242527,25.078169123331747,25.054161961873376,0,,
2014-01-08,Bandung,20.694710382631058,24.582973098754906,23.54179471333822,0,,
2014-01-08,Kota Cimahi,21.79962200973974,22.47587674458822,22.01396268208822,0,,
2014-01-08,Kota Tasikmalaya,23.19392891753865,23.89978624979659,23.89978624979659,0,,
2014-01-08,Tasikmalaya,23.598163064089537,26.09558703104659,25.57654406229659,0,108.29639907702891,-7.801868242578044
2014-01-08,Ciamis,24.648661237607392,26.421352005004906,26.25199979146322,0,,
2014-01-08,Kota Banjar,25.15458456705634,25.41264432271322,25.41264432271322,0,,
2014-01-08,Bekasi,26.09740134254206,26.854945755004906,26.854945755004906,0,,
2014-01-08,Bogor,23.37342681116708,25.710414505004906,25.16345812479659,0,,
2014-01-08,Cianjur,22.646607516702897,25.69080187479659,24.85901476542159,0,,
2014-01-08,Cirebon,25.428432313505585,26.76184679667159,26.76184679667159,0,,
2014-01-08,Garut,21.63803201942432,25.27324002583822,24.76908963521322,0,107.89215719917512,-7.7210198670072865
2014-01-08,Indramayu,25.997599673727652,27.09697049458822,27.09697049458822,0,,
2014-01-08,Karawang,26.19610599576063,26.99467557271322,26.99467557271322,0,,
2014-01-08,Kota Bandung,21.947774938719707,23.008998489379906,23.008998489379906,0,,
2014-01-08,Kota Bogor,23.734311205792633,24.677455520629906,24.677455520629906,0,,
2014-01-08,Kota Cirebon,24.454144461361,25.84965604146322,25.84965604146322,0,,
2014-01-08,Kota Sukabumi,22.615261893178936,24.042934036254906,23.010219192504906,0,,
2014-01-08,Kuningan,24.00302625914767,25.69544054667159,25.213588333129906,0,,
2014-01-08,Majalengka,23.81645249569602,26.496547317504906,25.61902453104659,0,,
2014-01-08,Purwakarta,24.15282808067134,26.08704210917159,25.80790799458822,0,,
2014-01-08,Subang,24.91702883123341,27.01518338521322,27.01518338521322,0,,
2014-01-08,Sukabumi,23.379279370214725,26.005824661254906,25.02446072896322,0,,
2014-01-08,Sumedang,23.00396446010458,24.88383572896322,24.652797317504906,0,,
2014-01-08,Kota Bekasi,25.53635023525189,25.697475051879906,25.697475051879906,0,,
2014-01-08,Kota Depok,25.028456865371187,25.21684354146322,25.197475051879906,0,,
2014-01-09,Bandung,21.534387058502976,24.913067754109704,23.975893274943076,0,,
2014-01-09,Kota Cimahi,22.781540074974604,23.136456425984704,23.022931035359704,0,,
2014-01-09,Kota Tasikmalaya,24.110334147883613,24.609600957234704,24.609600957234704,0,,
2014-01-09,Tasikmalaya,24.434742973792854,26.520001347859704,26.225811894734704,0,108.29639907702891,-7.801868242578044
2014-01-09,Ciamis,25.232216514237553,26.642559941609704,26.58364067077639,0,,
2014-01-09,Kota Banjar,25.84031326379124,26.074932988484704,26.074932988484704,0,,
2014-01-09,Bekasi,26.693428924189483,27.515688196818076,27.515688196818076,0,,
2014-01-09,Bogor,24.17688474975179,26.198061243693076,25.919252649943076,0,,
2014-01-09,Cianjur,23.537301471187973,26.45351371765139,25.88930473327639,0,,
2014-01-09,Cirebon,26.321672539104704,27.555727259318076,27.555727259318076,0,,
2014-01-09,Garut,22.751845397157076,25.967592493693076,25.614809290568076,0,107.89215719917512,-7.7210198670072865
2014-01-09,Indramayu,26.84643900511368,27.555727259318076,27.52968559265139,0,,
2014-01-09,Karawang,26.556821170440504,27.576886113484704,27.576886113484704,0,,
2014-01-09,Kota Bandung,22.934847537721744,23.76576957702639,23.76576957702639,0,,
2014-01-09,Kota Bogor,24.53160760831966,25.44741020202639,25.44741020202639,0,,
2014-01-09,Kota Cirebon,25.527761854948846,26.52138481140139,26.52138481140139,0,,
2014-01-09,Kota Sukabumi,23.294081911074585,24.63051567077639,23.735658899943076,0,,
2014-01-09,Kuningan,24.841848571741156,26.318341191609704,25.95888481140139,0,,
2014-01-09,Majalengka,24.864697347357865,27.445538457234704,26.658022181193076,0,,
2014-01-09,Purwakarta,24.595735946422632,26.375307337443076,26.036602910359704,0,,
2014-01-09,Subang,25.46730808057763,27.310284550984704,27.310284550984704,0,,
2014-01-09,Sukabumi,24.23235461200244,26.718243535359704,26.02407035827639,0,,
2014-01-09,Sumedang,23.881057647200176,25.907940800984704,25.51039848327639,0,,
2014-01-09,Kota Bekasi,26.242143196761212,26.57631645202639,26.57631645202639,0,,
2014-01-09,Kota Depok,25.847189015444542,26.13491020202639,26.13491020202639,0,,
2014-01-10,Bandung,21.431469821252506,25.093909200032556,24.079993184407556,0,,
2014-01-10,Kota Cimahi,22.604883197822993,23.170569356282556,22.813961283365927,0,,
2014-01-10,Kota Tasikmalaya,24.06017012980092,24.627681986490927,24.627681986490927,0,,
2014-01-10,Tasikmalaya,24.25339948273818,26.235754903157556,25.845943705240927,0,108.29639907702891,-7.801868242578044
2014-01-10,Ciamis,25.126325312168202,26.471431986490927,26.388342793782556,0,,
2014-01-10,Kota Banjar,25.73348501835144,25.92537078857424,25.92537078857424,0,,
2014-01-10,Bekasi,27.127257316272864,27.953365580240927,27.953365580240927,0,,
2014-01-10,Bogor,24.482528394660715,26.702307637532556,26.425940450032556,0,,
2014-01-10,Cianjur,23.26591667062784,26.161373392740927,25.382483418782556,0,,
2014-01-10,Cirebon,25.762987410501953,27.224849955240927,27.132320658365927,0,,
2014-01-10,Garut,22.559918784890368,25.664465840657556,25.379065450032556,0,107.89215719917512,-7.7210198670072865
2014-01-10,Indramayu,26.545405715474203,27.818844095865927,27.818844095865927,0,,
2014-01-10,Karawang,26.881312590075662,28.092525736490927,28.092525736490927,0,,
2014-01-10,Kota Bandung,22.748650963799584,23.62703094482424,23.62703094482424,0,,
2014-01-10,Kota Bogor,24.857255103339366,25.888180033365927,25.888180033365927,0,,
2014-01-10,Kota Cirebon,24.817167512870146,26.134436543782556,26.134436543782556,0,,
2014-01-10,Kota Sukabumi,23.18835172964858,24.53181610107424,23.620764668782556,0,,
2014-01-10,Kuningan,24.442976891373263,25.95247039794924,25.637691752115927,0,,
2014-01-10,Majalengka,24.25671683825843,26.831213887532556,25.937008158365927,0,,
2014-01-10,Purwakarta,24.61921485147959,26.508215840657556,26.107581075032556,0,,
2014-01-10,Subang,25.5384789528091,27.84822235107424,27.84822235107424,0,,
2014-01-10,Sukabumi,24.19758968113496,26.515133158365927,26.01399383544924,0,,
2014-01-10,Sumedang,23.602138387717527,25.513424173990927,25.077795918782556,0,,
2014-01-10,Kota Bekasi,26.752439978098458,26.968990580240927,26.968990580240927,0,,
2014-01-10,Kota Depok,26.399351593509557,26.695797220865927,26.695797220865927,0,,
2014-01-11,Bandung,21.383472015397242,24.82005335489913,23.846990203857445,0,,
2014-01-11,Kota Cimahi,22.49766196048622,23.05809046427413,22.70913213094076,0,,
2014-01-11,Kota Tasikmalaya,23.96793184645051,24.54287236531576,24.54287236531576,0,108.21555070145814,-7.397626364724259
2014-01-11,Tasikmalaya,24.294709342871425,26.77269007364913,26.243962860107445,0,108.29639907702891,-7.801868242578044
2014-01-11,Ciamis,25.192014379343533,26.88572718302413,26.87807744344076,0,,
2014-01-11,Kota Banjar,25.79608045879165,26.04881312052413,26.04881312052413,0,,
2014-01-11,Bekasi,27.130883270612973,28.147039031982445,28.147039031982445,0,,
2014-01-11,Bogor,24.12051114075938,26.582341766357445,26.16893030802413,0,,
2014-01-11,Cianjur,23.27850010743378,26.17820765177413,25.66307093302413,0,,
2014-01-11,Cirebon,25.884672868732697,27.35805791219076,27.35805791219076,0,,
2014-01-11,Garut,22.499099000192594,25.66844202677413,25.426335906982445,0,107.89215719917512,-7.7210198670072865
2014-01-11,Indramayu,26.455898452186563,27.46629358927413,27.46629358927413,0,,
2014-01-11,Karawang,26.798051599667243,28.16819788614913,28.16819788614913,0,,
2014-01-11,Kota Bandung,22.65666938361906,23.74144007364913,23.74144007364913,0,,
2014-01-11,Kota Bogor,24.40586461413271,25.531072235107445,25.531072235107445,0,,
2014-01-11,Kota Cirebon,24.95807268119155,26.09096806844076,26.09096806844076,0,,
2014-01-11,Kota Sukabumi,23.11034453647592,24.58567835489913,23.533513641357445,0,,
2014-01-11,Kuningan,24.517177481751478,25.97646611531576,25.629216766357445,0,,
2014-01-11,Majalengka,24.35621458831324,27.11684697469076,26.10561650594076,0,,
2014-01-11,Purwakarta,24.518400731747178,26.409734344482445,26.11294072469076,0,,
2014-01-11,Subang,25.427699167702794,27.417058563232445,27.417058563232445,0,,
2014-01-11,Sukabumi,24.018575803181367,26.55019658406576,25.749333953857445,0,,
2014-01-11,Sumedang,23.551940018738822,25.38320439656576,25.10317509969076,0,,
2014-01-11,Kota Bekasi,26.66054068375191,26.94130986531576,26.94130986531576,0,,
2014-01-11,Kota Depok,26.071294117420237,26.373113250732445,26.373113250732445,0,,
2014-01-12,Bandung,20.456408304414676,23.944963709513388,22.754127120971702,0,,
2014-01-12,Kota Cimahi,21.26068932504366,21.962867355346702,21.455868657430017,0,,
2014-01-12,Kota Tasikmalaya,23.685855825495427,24.419410324096702,24.419410324096702,0,108.21555070145814,-7.397626364724259
2014-01-12,Tasikmalaya,23.944457383258413,26.188209152221702,25.822160975138388,0,108.29639907702891,-7.801868242578044
2014-01-12,Ciamis,24.80623095606152,26.445696131388388,26.331356938680017,0,,
2014-01-12,Kota Banjar,25.55843225080623,25.833065923055017,25.833065923055017,0,,
2014-01-12,Bekasi,24.923814394818557,25.393043136596702,25.393043136596702,0,,
2014-01-12,Bogor,23.053131208483833,24.780250167846702,24.599341964721702,0,,
2014-01-12,Cianjur,22.719565654907026,26.110572433471702,25.417375818888388,0,,
2014-01-12,Cirebon,25.042626899580686,26.127580897013388,26.127580897013388,0,,
2014-01-12,Garut,21.94785261075644,25.267147954305017,24.828996912638388,0,107.89215719917512,-7.7210198670072865
2014-01-12,Indramayu,25.127277738129493,26.127580897013388,25.989478683471702,0,,
2014-01-12,Karawang,24.8920274133187,25.584042485555017,25.298479334513388,0,,
2014-01-12,Kota Bandung,21.406721651727544,22.425269699096702,22.425269699096702,0,,
2014-01-12,Kota Bogor,23.56498418756913,24.502743657430017,24.502743657430017,0,,
2014-01-12,Kota Cirebon,24.176868669486375,25.335425949096702,25.335425949096702,0,,
2014-01-12,Kota Sukabumi,22.41949968275684,24.194394048055017,22.957903162638388,0,,
2014-01-12,Kuningan,23.971972090666426,25.525774256388388,25.309872563680017,0,,
2014-01-12,Majalengka,23.424078048036673,25.739641443888388,25.002825037638388,0,,
2014-01-12,Purwakarta,23.27259699002713,24.733049647013388,24.733049647013388,0,,
2014-01-12,Subang,23.87584230442929,25.618791834513388,25.618791834513388,0,,
2014-01-12,Sukabumi,23.622173865633574,26.589250818888388,25.780819829305017,0,,
2014-01-12,Sumedang,22.504624975397956,24.446754074096702,24.128638839721702,0,,
2014-01-12,Kota Bekasi,24.6211769142873,24.709612147013388,24.709612147013388,0,,
2014-01-12,Kota Depok,24.469729319278393,24.508277511596702,24.508277511596702,0,,
2014-01-13,Bandung,19.340480479215007,23.275724665323935,21.86296424865725,0,,
2014-01-13,Kota Cimahi,20.304577648278446,21.026701227823935,20.477059300740564,0,,
2014-01-13,Kota Tasikmalaya,22.0011433395887,22.714119847615564,22.714119847615564,0,,
2014-01-13,Tasikmalaya,22.423866416774466,24.78483924865725,24.280363337198935,0,108.29639907702891,-7.801868242578044
2014-01-13,Ciamis,23.31050437153972,24.904142634073935,24.80754432678225,0,108.37724745259966,-7.801868242578044
2014-01-13,Kota Banjar,23.97598403066733,24.25896034240725,24.25896034240725,0,,
2014-01-13,Bekasi,24.033442796589835,24.69084510803225,24.69084510803225,0,,
2014-01-13,Bogor,21.96753948902926,23.874031956990564,23.74553260803225,0,,
2014-01-13,Cianjur,21.296052386032056,24.530119196573935,24.11760292053225,0,,
2014-01-13,Cirebon,23.684092048182492,24.623625055948935,24.623625055948935,0,,
2014-01-13,Garut,20.4920877077654,24.422697321573935,23.320809300740564,0,107.89215719917512,-7.7210198670072865
2014-01-13,Indramayu,23.82122020356276,24.623625055948935,24.45183143615725,0,,
2014-01-13,Karawang,23.868024780556556,24.69084510803225,24.327156956990564,0,,
2014-01-13,Kota Bandung,20.425837022514763,21.297127660115564,21.297127660115564,0,,
2014-01-13,Kota Bogor,22.14934165264214,23.172941462198935,23.172941462198935,0,,
2014-01-13,Kota Cirebon,22.7824370254705,24.224455134073935,24.224455134073935,0,,
